2.134786589349577213e+00 1.879002034785045346e-03
2.221223933764790992e+00 1.705440311112470545e-03
2.313918828723302568e+00 1.543054626161831453e-03
2.413064967286824292e+00 1.392080305449172649e-03
2.518802485476943520e+00 1.252811006395343832e-03
2.631229698077042656e+00 1.124657197571936502e-03
2.750420437220807202e+00 1.007959352529726009e-03
2.876443453763488645e+00 9.022035330822318622e-04
3.009380359370346092e+00 8.063902383985621040e-04
3.149339644422008977e+00 7.200842322846401572e-04
3.296465774067269816e+00 6.425229368227841414e-04
3.450943629576638028e+00 5.728747818695305088e-04
3.612999312827414045e+00 5.107115539558715811e-04
3.782898568022299735e+00 4.550350598598732529e-04
3.960943962661303885e+00 4.051247027205428673e-04
4.147471696856902312e+00 3.606982943047889892e-04
4.342848611126284730e+00 3.211313363444979877e-04
4.547469708251834497e+00 2.856710284822122311e-04
4.761756318022430712e+00 2.541984258526112255e-04
4.986154912286059115e+00 2.261586572413164231e-04
5.221136509015418703e+00 2.010535314016213295e-04
5.467196573270715731e+00 1.787397050789411661e-04
5.724855316924085002e+00 1.586367527864440241e-04
5.994658307439460820e+00 1.411497199897198079e-04
6.277177311355120359e+00 1.254340288982133905e-04
6.573011315355264728e+00 1.113637411180065071e-04
6.882787683923626609e+00 9.886436604128694247e-05
7.207163426052079380e+00 8.775373210443626279e-05
7.546826553885717104e+00 7.787369855697801448e-05
7.902497523713231331e+00 6.917538403158817405e-05
8.274930754859205706e+00 6.140445174368902961e-05
8.664916225390873805e+00 5.449531133390830579e-05
9.073281145656858726e+00 4.830911708357180898e-05
9.500891711964351671e+00 4.278662750513190140e-05
9.948654943489964708e+00 3.801511705437537607e-05
1.041752060602073726e+01 3.368713612463163152e-05
1.090848322646814594e+01 2.986921127792569475e-05
1.142258420236781724e+01 2.644260181953834516e-05
1.196091401081417338e+01 2.346256822501928342e-05
1.252461452150540389e+01 2.077784896254897379e-05
1.311488141880113822e+01 1.841332771379584633e-05
1.373296673792895106e+01 1.627822696753188200e-05
1.438018152071883726e+01 1.442316522863033386e-05
1.505789859649869555e+01 1.273237024524327868e-05
1.576755549404935586e+01 1.130224983695568008e-05
1.651065749079588940e+01 1.002012447759477866e-05
1.728878080570280673e+01 8.874215462469208038e-06
1.810357594264584336e+01 7.850415696203258704e-06
1.895677119135194033e+01 6.928939120598124146e-06
1.985017629333347955e+01 6.132690043984302414e-06
2.078568628059267454e+01 5.408118606447183304e-06
2.176528549523851197e+01 4.797343168355980525e-06
2.279105179854240859e+01 4.239433172745904906e-06
2.386516097836055650e+01 3.757659078434486434e-06
2.498989136427167779e+01 3.333904298111160887e-06
2.616762866021951695e+01 2.924724325272890053e-06
2.740087100491076910e+01 2.601814345234834870e-06
2.869223427070221177e+01 2.295305320860852390e-06
3.004445761221666800e+01 2.021360555956583098e-06
3.146040927645723784e+01 1.787275626086337978e-06
3.294309268674371793e+01 1.577888996401720265e-06
3.449565281337616796e+01 1.389636007477620136e-06
3.612138284453851611e+01 1.228049277736067885e-06
3.782373117159228570e+01 1.089446645671757489e-06
3.960630870357698541e+01 9.548121822173722509e-07
4.147289652643227953e+01 8.436993202956852649e-07
4.342745392318823150e+01 7.474332869497443463e-07
4.547412677213543475e+01 6.579210777156537898e-07
4.761725634078872105e+01 5.826996976185859471e-07
4.986138849429758579e+01 5.151574747229581425e-07
5.221128333783566688e+01 4.536522938497207900e-07
5.467192531342198691e+01 3.987577644563986042e-07
5.724853377259078968e+01 3.518276240628823544e-07
5.994657404733588635e+01 3.087439806671292724e-07
6.277176904281255787e+01 2.722159493478179935e-07
6.573011137638671642e+01 2.395615407087645433e-07
6.882787608877974606e+01 2.141466900315214102e-07
7.207163395427116370e+01 1.870935941005064982e-07
7.546826541819187639e+01 1.675522568697420786e-07
7.902497519127118153e+01 1.454986915119908539e-07
8.274930753179414467e+01 1.281428155881481815e-07
8.664916224798497524e+01 1.149534559162588257e-07
9.073281145455933938e+01 9.652145134177102063e-08
9.500891711898874803e+01 8.713348240131902719e-08
9.948654943469495038e+01 7.876713996937290142e-08
1.041752060601461665e+02 6.700958777018589622e-08
1.090848322646641435e+02 6.050777583044087478e-08
1.142258420236736924e+02 5.325433332111926800e-08
1.196091401081408634e+02 4.693076738047520944e-08
